trade_date,ts_code,symbol,name,exchange,market,list_status,list_date,delist_date,is_listed_on_date,is_mainboard_a_share,is_st,is_in_universe,has_market_data,has_valid_market_data,is_known_suspended,exclusion_reason,coverage_status
2025-03-18,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-18,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-18,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-18,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-18,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-18,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-18,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-18,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-18,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-18,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-19,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-19,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-19,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-19,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-19,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-19,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-19,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-19,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-19,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-19,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-20,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-20,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-20,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-20,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-20,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-20,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-20,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-20,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-20,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-20,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-21,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-21,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-21,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-21,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-21,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-21,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-21,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-21,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-21,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-21,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-24,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-24,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-24,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-24,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-24,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-24,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-24,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-24,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-24,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-24,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-25,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-25,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-25,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-25,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-25,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-25,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-25,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-25,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-25,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-25,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-26,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-26,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-26,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-26,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-26,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-26,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-26,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-26,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-26,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-26,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-27,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-27,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-27,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-27,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-27,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-27,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-27,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-27,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-27,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-27,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-28,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-28,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-28,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-28,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-28,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-28,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-28,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-28,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-28,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-28,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
2025-03-31,000001.SZ,000001,平安银行,SZSE,主板,L,1991-04-03,,True,True,False,True,True,True,False,,covered
2025-03-31,000002.SZ,000002,万科A,SZSE,主板,L,1991-01-29,,True,True,False,True,True,True,False,,covered
2025-03-31,000004.SZ,000004,国华退,SZSE,主板,D,1990-12-01,2026-07-14,True,True,False,True,True,True,False,,covered
2025-03-31,000006.SZ,000006,深振业A,SZSE,主板,L,1992-04-27,,True,True,False,True,True,True,False,,covered
2025-03-31,000007.SZ,000007,全新好,SZSE,主板,L,1992-04-13,,True,True,False,True,True,True,False,,covered
2025-03-31,000008.SZ,000008,神州高铁,SZSE,主板,L,1992-05-07,,True,True,False,True,True,True,False,,covered
2025-03-31,000009.SZ,000009,中国宝安,SZSE,主板,L,1991-06-25,,True,True,False,True,True,True,False,,covered
2025-03-31,000010.SZ,000010,*ST美丽,SZSE,主板,L,1995-10-27,,True,True,False,True,True,True,False,,covered
2025-03-31,000011.SZ,000011,深物业A,SZSE,主板,L,1992-03-30,,True,True,False,True,True,True,False,,covered
2025-03-31,000012.SZ,000012,南玻A,SZSE,主板,L,1992-02-28,,True,True,False,True,True,True,False,,covered
